Date,Open,High,Low,Close
6/27/2014,265.55,266.99,262.8,263.89
6/30/2014,265,270.7,264.55,268.63
7/1/2014,269.9,270.9,267.65,268.02
7/2/2014,270.01,272.9,269.23,270.23
7/3/2014,270,272.05,267.73,269.62
7/4/2014,270.1,271.47,266.01,269.81
7/7/2014,269.71,271.38,267.5,268.47
7/8/2014,268.3,269.7,256,257.52
7/9/2014,259,261.49,254.55,258.23
7/10/2014,258.32,265.2,250.5,254.57
7/11/2014,253.15,254.37,241.2,242.52
7/14/2014,242,244.09,236.64,241.1
7/15/2014,242.71,252.49,242.71,251.76
7/16/2014,253.8,258.64,253.6,257.36
7/17/2014,255.7,262.29,253.31,260.23
7/18/2014,258.16,258.5,253.76,256.25
7/21/2014,256.1,258.2,251.26,252.32
7/22/2014,252.8,254.9,250.35,252.42
7/23/2014,254.2,257.3,251.7,254.04
7/24/2014,254.9,257.1,253.01,255.71
7/25/2014,254.25,256.7,248.31,250.05
7/28/2014,250.52,253.2,247.5,248.96
7/30/2014,249.1,250.67,243.03,246.95
7/31/2014,245.7,248.2,243.4,243.93
8/1/2014,241.5,248.5,241,243.72
8/4/2014,245.3,246.9,244.09,246.14
8/5/2014,247.65,248.4,244.15,247.39
8/6/2014,245.5,246.47,242.11,242.63
8/7/2014,241.5,244.9,240.53,243.61
8/8/2014,241.2,244.54,239,241.79
8/11/2014,243,243.99,240.5,241.45
8/12/2014,242,243.89,240.2,242.91
8/13/2014,242.5,243.63,235.25,236.9
8/14/2014,238.1,238.35,235.01,236.25
8/18/2014,235.5,242.93,235.4,242.12
8/19/2014,243.42,246.2,242.93,244.23
8/20/2014,244.5,244.83,240.85,241.48
8/21/2014,241.4,247.69,241.01,246.76
8/22/2014,247.98,254.9,247.98,252.47
8/25/2014,253,257.74,249.17,250.62
8/26/2014,249.99,250.9,246.52,249.6
8/27/2014,251.01,253.52,247.4,250.5
8/28/2014,251.2,252.38,245.3,246.07
9/1/2014,247.7,251.7,247.29,250.43
9/2/2014,251.71,253.4,250.4,252.2
9/3/2014,252.29,252.93,249.34,250.5
9/4/2014,250.6,250.9,247.6,248.62
9/5/2014,249.1,253,248.61,251.57
9/8/2014,253.72,257.2,252.79,256.59
9/9/2014,256.7,258.99,255.2,256.73
9/10/2014,254.9,256.29,252.56,254.99
9/11/2014,256.33,260.89,256.33,260.31
9/12/2014,260.5,264.1,258.75,263.04
9/15/2014,261.38,264.39,259.45,262.33
9/16/2014,262.9,264.4,255,256.31
9/17/2014,258.34,258.8,253.7,256.23
9/18/2014,255.4,262.8,254.4,262.04
9/19/2014,262.6,263.19,255.5,256.8
9/22/2014,255.1,262.5,254.23,260.15
9/23/2014,260.99,262.47,254.91,255.62
9/24/2014,255.04,257.32,245.57,248.63
9/25/2014,249.5,249.99,236.23,237.77
9/26/2014,235.99,246.01,235.01,244.52
9/29/2014,245.1,247.8,242.6,244.97
9/30/2014,243.6,247.6,242.03,244.57
10/1/2014,244.5,245.4,241.22,242.34
10/7/2014,240.46,242.35,235.93,236.64
10/8/2014,234.6,241.98,234.6,241.13
10/9/2014,242.6,249.85,242.6,247.96
10/10/2014,245.48,249.32,243.32,245.12
10/13/2014,243.7,249.44,243.12,248.54
10/14/2014,250.46,254.4,249.24,252.35
10/15/2014,252.35,252.35,252.35,252.35
10/16/2014,250.02,255.48,245.24,246.64
10/17/2014,248.8,253.49,247.51,252.19
10/20/2014,257.7,259.38,255.27,256.95
10/21/2014,258,260.7,256.96,258.42
10/22/2014,260.9,261.36,256.51,257.52
10/27/2014,259.2,261.99,258.1,259.78
10/28/2014,260.8,266.43,260.6,265.67
10/29/2014,267.7,267.9,263.1,264.38
10/30/2014,264.99,265.3,262.2,263.8
10/31/2014,265.2,270.98,264.6,270.28
11/3/2014,270.6,274.35,269.42,272.35
11/5/2014,273.3,279.98,272.4,278.19
11/7/2014,277.5,278.1,273,274.25
11/10/2014,275.9,276.9,273.3,273.95
11/11/2014,274.79,276.25,270.5,274.04
11/12/2014,275.3,277.15,273.55,274.61
11/13/2014,275.61,276.23,269.5,271.93
11/14/2014,273,280.69,272,278.79
11/17/2014,279.4,295.13,279.22,294.06
11/18/2014,295.7,297.9,292.41,294.58
11/19/2014,294.9,296.8,290.36,291.05
11/20/2014,294.75,298.75,291.25,297.1
11/21/2014,299.9,307,297.25,305.5
11/24/2014,307.8,309.85,306.05,308.85
11/25/2014,309.9,309.95,301,304.45
11/26/2014,304.9,308.75,303.6,306.25
11/27/2014,307,308.5,303.85,305.85
11/28/2014,308.4,322.5,308,321.4
12/1/2014,322.8,326.95,317.6,319.6
12/2/2014,318.9,322.8,311.55,318.7
12/3/2014,319.65,322.9,316.35,317.95
12/4/2014,319.85,321,314.05,320.3
12/5/2014,320,321.3,316,317.55
12/8/2014,318.6,318.6,312.3,312.9
12/9/2014,312.7,314.4,305.5,306.55
12/10/2014,303.5,317.2,303.3,315.95
12/11/2014,313.6,318.55,310.45,314.05
12/12/2014,313.65,316.9,309,311.35
12/15/2014,308.3,316,307.55,310.55
12/16/2014,308.1,311,293,295.6
12/17/2014,294.4,306.4,287,301.75
12/18/2014,310.8,312.6,304.5,307.1
12/19/2014,311.55,312,303.5,304.15
12/22/2014,306.3,308.65,303.35,307.7
12/23/2014,307.6,312.5,306.25,307.2
12/24/2014,306,309.95,305,305.75
12/26/2014,306.85,309.8,306.05,307.65
12/29/2014,309.5,310.2,307,307.55
12/30/2014,308.2,310.75,306,309.75
12/31/2014,310.05,312.95,310,311.85
1/1/2015,312.45,315,310.7,314
1/2/2015,314.35,318.3,314.35,315.25
1/5/2015,316.25,316.8,312.1,312.75
1/6/2015,310,311.1,298.7,299.9
1/7/2015,300,302.55,295.15,300.15
1/8/2015,305,306.5,302.35,304.85
1/9/2015,306.7,307.85,302,303.2
1/12/2015,304.15,307.8,301.1,307.1
1/13/2015,308.15,310.75,304.15,305.1
1/14/2015,304,307,302.25,304.7
1/15/2015,319.9,323.7,314,320.3
1/16/2015,320,320.3,313.1,315.45
1/19/2015,316.55,317.95,312.5,313.15
1/20/2015,314,319.8,314,318.15
1/21/2015,319.9,327.6,319,326.2
1/22/2015,326.9,327.6,321.8,324.65
1/23/2015,328.25,332.55,324.65,327.45
1/27/2015,329.4,332.15,322.6,330.05
1/28/2015,330.4,336,328.2,334.6
1/29/2015,332.8,333.6,325.1,327
1/30/2015,328.7,330.5,307,308.95
2/2/2015,309.5,311.9,305.1,307.5
2/3/2015,312,312,299.05,300.3
2/4/2015,302.7,302.95,291.9,293.05
2/5/2015,293.15,297.8,289.2,290.8
2/6/2015,291,294.85,285.7,290.3
2/9/2015,289.5,292.8,278,279.5
2/10/2015,277.5,290.8,275.7,287.3
2/11/2015,290.8,293.5,283.7,285.95
2/12/2015,288.9,289,278.3,284.3
2/13/2015,288,307.95,285.35,306.95
2/16/2015,310.6,313.15,304.7,306.7
2/18/2015,306.8,307.9,302,305.7
2/19/2015,306.1,307.3,296.8,302.35
2/20/2015,301.9,306.5,297.05,302.3
2/23/2015,303.2,304.6,294.4,296.55
2/24/2015,296.9,299,292.1,296.25
2/25/2015,299,300.65,295,295.55
2/26/2015,297,297,288.05,289.4
2/27/2015,291.25,301,290.1,299.9
2/28/2015, NA , NA , NA , NA 
3/2/2015,305.9,305.9,296.7,302
3/3/2015,303.5,305.4,299.7,302.6
3/4/2015,314,315,292,293.85
3/5/2015,294.75,296.25,289.75,293.8
3/9/2015,292,294,288.7,290.65
3/10/2015,290.75,293.25,285.1,287.6
3/11/2015,288.55,290.9,283.75,285.15
3/12/2015,288.15,289.45,286.1,286.85
3/13/2015,290,291.05,280,280.75
3/16/2015,281.5,283.85,280,281.65
3/17/2015,283.9,284,279.5,283.1
3/18/2015,284.1,288.45,282,287.3
3/19/2015,290,290.3,280.6,281.6
3/20/2015,281.8,282.4,276.8,278.25
3/23/2015,279.4,280,273.55,274.75
3/24/2015,273.8,276.4,269,270.55
3/25/2015,271.9,272.1,265,265.4
3/26/2015,264.5,265.9,255.2,256.65
3/27/2015,259.85,264.95,256,263.6
3/30/2015,265.1,269.35,263.15,267.9
3/31/2015,268.9,271.35,266,267.05
4/1/2015,266.65,274.65,263.15,273.45
4/6/2015,275.45,275.75,271.2,274.65
4/7/2015,275.3,276.35,270.3,272.05
4/8/2015,271.9,277.35,271.85,273.9
4/9/2015,275,281.8,272.5,280.85
4/10/2015,281,287.35,280.05,285.75
4/13/2015,287.8,288.5,283.35,286.3
4/15/2015,287.4,294.45,285.95,290
4/16/2015,290.25,294.25,286.5,292.4
4/17/2015,291,294.9,289.2,291.75
4/20/2015,291,293.35,284.85,287.65
4/21/2015,287.4,292,281.75,289.2
4/22/2015,290.55,293.25,275.4,283.85
4/23/2015,285,287.4,276.25,277.65
4/24/2015,278.35,279.6,274.35,275.55
4/27/2015,276.55,276.55,266.1,267.05
4/28/2015,267,273.5,265.15,272.5
4/29/2015,272.25,273.4,269.55,271.9
4/30/2015,270.1,273.45,266.7,269.75
5/4/2015,274,278,271.65,277.15
5/5/2015,277,277,271.35,272.05
5/6/2015,271.45,273.6,263.25,265.4
5/7/2015,264,267.25,259.65,260.95
5/8/2015,264,268,260.3,261.95
5/11/2015,263.4,277.2,262.6,276.05
5/12/2015,275.3,275.4,266.35,267.4
5/13/2015,269.9,275,268.05,274.3
5/14/2015,274,281.9,272.95,280.95
5/15/2015,282,288.35,282,287.45
5/18/2015,289.9,290,285.4,289.75
5/19/2015,289.2,291.35,286.2,288.45
5/20/2015,289.5,294.8,289.25,292.6
5/21/2015,294,294.75,288.45,290.25
5/22/2015,293,305,280.75,282.45
5/25/2015,280.2,284.3,276.15,277.65
5/26/2015,279,280.8,276,277.15
5/27/2015,277,281.6,274.2,280.75
5/28/2015,279.8,279.8,276.1,277.6
5/29/2015,278.65,281.65,277.1,278.15
6/1/2015,278.65,282,277.55,278.2
6/2/2015,278.8,279.45,265.35,266.25
6/3/2015,267,267.3,255.05,257.4
6/4/2015,259.9,261.4,253.75,257.6
6/5/2015,257,262,255.6,257.8
6/8/2015,258.75,258.75,252.55,254.95
6/9/2015,255,258.3,254,257.6
6/10/2015,259,262.55,258.5,260.6
6/11/2015,262.25,262.95,252.65,254
6/12/2015,254.05,255.5,251.8,253.95
6/15/2015,255,255.6,248.85,250.25
6/16/2015,250.25,255.75,249,254.6
6/17/2015,256,256.9,253.5,255.1
6/18/2015,256.45,260.7,255.2,258.1
6/19/2015,259.9,263.1,258.15,260.15
6/22/2015,260.9,267.4,260.8,266
6/23/2015,269.4,271.2,266.25,267.75
6/24/2015,267.7,267.9,260.5,262.35
6/25/2015,261.25,266,259.05,264.8
6/26/2015,264.1,266.9,261.05,265.2
6/29/2015,258.75,260.8,255,259.65
6/30/2015,259.25,263.35,257.6,262.75
7/1/2015,263.1,269.5,262.55,267.75
7/2/2015,267.9,271.25,266.1,267.85
7/3/2015,267.35,270,266.8,269.4
7/6/2015,263.2,271.5,262,270.8
7/7/2015,270.4,274.65,270,272.9
7/8/2015,269.9,271,265.6,267.35
7/9/2015,267,271.3,267,267.75
7/10/2015,270.25,271,266.25,270.55
7/13/2015,272,274.35,267.9,273.7
7/14/2015,273.6,273.6,267.15,268.2
7/15/2015,268.75,271.7,267.15,268.05
7/16/2015,269.75,272.75,268.1,272.2
7/17/2015,272.4,274,270.5,271.1
7/20/2015,272,272,266.15,267.45
7/21/2015,267,269.8,263.5,264.3
7/22/2015,263.7,269.4,261.9,268.55
7/23/2015,268.5,272,267.25,270.05
7/24/2015,268.7,270.35,262.1,263.25
7/27/2015,263.2,263.4,258.05,258.45
7/28/2015,260.25,263.9,258.35,259.2
7/29/2015,260,260.7,252.3,253.6
7/30/2015,253.6,259.5,253.6,256.8
7/31/2015,258,273.75,257.55,270.05
8/3/2015,270,283,269.9,281.05
8/4/2015,282.5,289.95,276.4,288.6
8/5/2015,289.1,291.8,284.25,285.4
8/6/2015,285.6,290.8,282,289.05
8/7/2015,288.5,288.5,280.2,281.3
8/10/2015,282.05,286,280.1,282.75
8/11/2015,285.8,289.45,267.5,268.8
8/12/2015,267.45,267.45,255.05,256.35
8/13/2015,259.75,262.85,258.15,259.3
8/14/2015,261.9,269.4,259.25,268.5
8/17/2015,272,281.9,270.8,279.75
8/18/2015,280.8,288,275.55,284.8
8/19/2015,283.9,285.95,275.55,278
8/20/2015,277.65,281.65,268,270.55
8/21/2015,261.5,268.9,256.2,267.5
8/24/2015,254.7,257.7,242.4,245.4
8/25/2015,250,254.8,240,253.35
8/26/2015,252.5,253.3,245,245.7
8/27/2015,251.15,252,248.1,249.45
8/28/2015,254.5,255.9,247.45,248.95
8/31/2015,249,251.35,245,247.35
9/1/2015,244.85,244.85,237.7,239.1
9/2/2015,242.65,243,230.1,230.55
9/3/2015,232.65,235.4,231,232.25
9/4/2015,231.9,231.9,224,225.15
9/7/2015,227.1,227.5,220.15,221.1
9/8/2015,223,230.25,221.15,228.35
9/9/2015,233.95,234.5,229.1,231.65
9/10/2015,227.35,229.8,224.1,227.45
9/11/2015,230.9,233.3,228,230.1
9/14/2015,231.55,236,230,235.25
9/15/2015,235.2,238.45,232.65,232.9
9/16/2015,236.4,237.75,235,236.8
9/18/2015,240,246.45,239.5,242
9/21/2015,239.55,246,237.25,245.25
9/22/2015,247.95,248.45,236.25,237.95
9/23/2015,235,241.9,233.6,239.85
9/24/2015,239.45,241.45,238.05,239.05
9/28/2015,241,243.65,238.65,239.45
9/29/2015,236,245.4,232.2,241.9
9/30/2015,244.85,245.4,235.7,237.15
10/1/2015,241.2,241.9,234.4,235.15
10/5/2015,238.1,241.35,237.25,240
10/6/2015,242.7,242.8,237.7,240.1
10/7/2015,240.15,244.25,239.05,243.55
10/8/2015,242.45,245.2,241.1,243.3
10/9/2015,245.5,247.8,240.65,243.45
10/12/2015,244.1,245.65,241.3,244.55
10/13/2015,244,247.5,242.05,243.8
10/14/2015,243.7,246.8,243.2,244.25
10/15/2015,246,249.9,245.5,248.95
10/16/2015,249.85,257.15,248.35,256.8
10/19/2015,256.65,257.1,253.5,254.5
10/20/2015,254.5,257.1,253.2,254.85
10/21/2015,254,255.9,248.55,249.8
10/23/2015,253,254.85,252,253.4
10/26/2015,254.75,256,250.35,251.25
10/27/2015,250.1,252.2,248.1,248.8
10/28/2015,248,249.45,241.2,242.05
10/29/2015,241.5,241.8,236.45,236.95
10/30/2015,238.7,240.4,235.1,237.05
11/2/2015,238,238,232.7,236.9
11/3/2015,239.35,239.7,235,235.95
11/4/2015,239.2,240.5,237,239
11/5/2015,238,239,233.1,233.9
11/6/2015,235.6,244.8,233,243
11/9/2015,236,248.3,235.6,246.1
11/10/2015,244.9,247.25,240.1,241.2
11/13/2015,241.5,241.8,237.7,240.25
11/16/2015,239.5,249.35,239.1,248.3
11/17/2015,250,251.65,246.7,247.85
11/18/2015,247.6,248.7,239.45,241
11/19/2015,243.05,245,241.4,243.9
11/20/2015,243.95,249.9,242,242.95
11/23/2015,243.9,245.25,240.55,242.7
11/24/2015,242.5,244,240.6,241.4
11/26/2015,241.95,244.9,241,242.5
11/27/2015,243,250.5,242.8,249.7
11/30/2015,249.65,253,245,248.65
12/1/2015,250.85,251.9,249.3,250.2
12/2/2015,250.55,250.65,243.75,244.6
12/3/2015,244.15,244.5,240.4,241.1
12/4/2015,240,242.15,238.05,241.1
12/7/2015,242.95,242.95,238,238.65
12/8/2015,238.1,239.95,235.3,235.95
12/9/2015,235.4,238.2,233.6,234.4
12/10/2015,236,236.75,230.6,231.95
12/11/2015,232.9,233.9,225.1,227.3
12/14/2015,224.9,227.7,224,225.95
12/15/2015,227,227.15,224,226.4
12/16/2015,227.75,229.6,225.25,227.3
12/17/2015,230,232.4,228.5,230.9
12/18/2015,229.95,232.35,225.8,226.5
12/21/2015,226.9,231,226.5,230.45
12/22/2015,231.65,232.25,227.5,228.35
12/23/2015,230.25,231,228.9,229.65
12/24/2015,230.85,231,227.6,228.3
12/28/2015,229.05,229.95,228,228.9
12/29/2015,228.85,229.95,227.5,228.2
12/30/2015,229,229.7,224.85,225.8
12/31/2015,225.95,226.55,224,224.45
1/1/2016,225,228.9,224.5,227.8
1/4/2016,226.95,226.95,220.05,220.7
1/5/2016,222.8,222.8,217,217.75
1/6/2016,217.9,219.9,216.4,216.85
1/7/2016,214,214.1,209,209.55
1/8/2016,212,212.5,208.6,208.95
1/11/2016,206.8,207.5,202.65,204.3
1/12/2016,204.85,205,198.6,199.4
1/13/2016,201.35,202.4,194,200.9
1/14/2016,197,201.5,194.3,196.05
1/15/2016,197.8,197.8,181,184.3
1/18/2016,184.9,188.15,179.15,181
1/19/2016,182.15,187.8,181.5,182.95
1/20/2016,180.65,180.65,171.5,173.65
1/21/2016,177,178.65,172.05,175.6
1/22/2016,179.9,185.4,178.3,184.6
1/25/2016,187.9,188.8,182.5,182.95
1/27/2016,184.4,186.2,181.05,184.4
1/28/2016,184.2,185.9,182.5,185.25
1/29/2016,184.2,185.75,178.1,179.9
2/1/2016,181.95,181.95,172.1,172.75
2/2/2016,173.1,177.4,168.6,169.4
2/3/2016,167.8,167.8,163.25,166.05
2/4/2016,169.3,169.8,160.2,162.85
2/5/2016,163.7,169.3,162.2,168.2
2/8/2016,169.45,176.9,168.55,172.15
2/9/2016,168,172.4,166.1,167.05
2/10/2016,165,166.2,158,159
2/11/2016,159.5,167.5,152.2,154.25
2/12/2016,156.15,157.65,148.25,154.8
2/15/2016,159,170,158,167.85
2/16/2016,170.75,170.75,155.65,156.4
2/17/2016,155,159.85,151.25,158.95
2/18/2016,161.95,163.7,156.4,159.8
2/19/2016,157.9,165.3,157.1,164.7
2/22/2016,165.95,166.8,163.7,164.95
2/23/2016,165,165,158,158.5
2/24/2016,156,160.7,155.3,156.3
2/25/2016,157.6,158.1,151,151.8
2/26/2016,155.5,158.7,152.55,155.9
2/29/2016,158.2,163.9,153,158.75
3/1/2016,160.5,162.9,158.55,162.05
3/2/2016,172.5,183.2,172.5,181.15
3/3/2016,184,184.6,178.5,182.75
3/4/2016,183.4,189.85,178.5,188.4
3/8/2016,186.95,186.95,181.4,183.35
3/9/2016,180,184,178.7,183.4
3/10/2016,184.75,184.75,179.4,180.5
3/11/2016,180,182.65,177.55,180.1
3/14/2016,182.45,183.4,180.7,181.75
3/15/2016,181.65,186.2,181.65,185.3
3/16/2016,185,185.9,181.6,185.2
3/17/2016,188,189.3,185,186.35
3/18/2016,186.85,192,186,191.25
3/21/2016,193,197.3,193,196.8
3/22/2016,196.8,198.25,194.5,197.5
3/23/2016,196.9,197.6,195.3,196.6
3/28/2016,195.8,198.25,187.65,188.3
3/29/2016,188.5,191.25,186.65,189.5
3/30/2016,192.25,198.3,190.5,197.55
3/31/2016,197.85,198.75,192.35,194.25
4/1/2016,193.7,197.25,192,195.65
4/4/2016,197.3,197.45,192.55,194.7
4/5/2016,193.9,194.55,183.3,184.35
4/6/2016,185,185.5,182.2,183.85
4/7/2016,183.8,185.65,181,181.95
4/8/2016,181.65,183.95,180.2,183.1
4/11/2016,183.85,188.9,182,188.25
4/12/2016,188.5,190.25,186.3,187.8
4/13/2016,191.55,193.8,190.8,191.9
4/18/2016,191.45,191.5,185.6,186.75
4/20/2016,188.35,188.65,184.1,187.3
4/21/2016,190.5,197.4,190,194.35
4/22/2016,193.6,201.5,191.55,200.15
4/25/2016,200.95,202.55,195.8,197.05
4/26/2016,195.95,201.4,194.55,200.95
4/27/2016,200.9,200.9,195.5,196.15
4/28/2016,196.75,198.2,191.2,192.05
4/29/2016,191.9,194,186.45,189
5/2/2016,187.6,188.45,185.5,186
5/3/2016,187,189.35,183.65,184.05
5/4/2016,183.5,184.4,179.15,179.95
5/5/2016,180.25,182.7,178.5,180.35
5/6/2016,180.95,184.95,180.1,184.35
5/9/2016,186.5,189.4,185.05,188.7
5/10/2016,187.6,190.3,186.7,189.5
5/11/2016,185.4,188.5,184.1,185
5/12/2016,187.1,189.5,185.4,188.5
5/13/2016,187.95,187.95,184.3,184.85
5/16/2016,185,185,175.15,176.8
5/17/2016,178.5,178.6,175.25,176.85
5/18/2016,176.9,180.45,173.55,179.95
5/19/2016,181,181,171.9,172.7
5/20/2016,173.5,174.7,170.55,171.35
5/23/2016,172.3,172.7,168.2,168.4
5/24/2016,168.8,170.4,166.4,169.5
5/25/2016,171.5,175.8,171.45,175.1
5/26/2016,175.1,185.5,173.5,184.15
5/27/2016,184,202.4,181.5,195.9
5/30/2016,200.2,203.9,194.6,198.85
5/31/2016,198.8,205.7,196.2,204.95
6/1/2016,205.95,208.3,196.6,198.25
6/2/2016,197.85,202.3,195.55,200.55
6/3/2016,201,202.15,195.4,196.6
6/6/2016,197.45,202.6,197.1,198.9
6/7/2016,200.45,211.15,200.15,210.15
6/8/2016,210.15,211.9,207.55,210.7
6/9/2016,210,212.8,208.3,209.95
6/10/2016,209.35,211.5,205.3,205.95
6/13/2016,201.5,202.6,200.2,201.8
6/14/2016,204.35,208.6,203.8,207.7
6/15/2016,209.75,217.55,208.55,216.05
6/16/2016,216,218.5,213.05,216
6/17/2016,216.75,217.5,211.6,213.45
6/20/2016,208,216.7,207.9,215.9
6/21/2016,215,217.5,213.15,214
6/22/2016,214,215.25,211.45,212.9
6/23/2016,213,218,212.75,217.55
6/24/2016,205.9,212.35,202.5,211.25
6/27/2016,210.8,218.85,210.55,217.15
6/28/2016,216.75,218.65,215.4,215.9
6/29/2016,217.9,218.8,216.1,217.2
6/30/2016,220,221.9,217.9,218.8
7/1/2016,220.8,221,218.9,219.6
7/4/2016,222.35,224.35,222,223
7/5/2016,223.25,225.15,221.55,223.5
7/7/2016,223.9,224.6,219.35,220.05
7/8/2016,220.15,220.85,216.5,218.3
7/11/2016,223.6,225.45,222,224.7
7/12/2016,225,227.2,224.15,226.7
7/13/2016,227,228.5,223.95,227.7
7/14/2016,227,232.85,226,232
7/15/2016,232.9,234.4,230.8,231.5
7/18/2016,232.4,233.85,228.2,228.75
7/19/2016,230,232.15,227,229.6
7/20/2016,230.65,232.75,229.2,231.15
7/21/2016,231.65,232.1,224.4,225.65
7/22/2016,225.4,225.9,222.1,223.5
7/25/2016,223,231,222.7,229.9
7/26/2016,230,232.2,225.9,226.7
7/27/2016,227.75,231,226.8,229.25
7/28/2016,230.15,235.15,229.3,231
7/29/2016,230,232.7,228.4,229.4
8/1/2016,230.8,232.65,225.3,227.3
8/2/2016,229.3,230.9,227.3,228.05
8/3/2016,228.5,230.5,225.8,226.65
8/4/2016,228.45,228.7,223.2,225.65
8/5/2016,227.35,233.9,226.9,232.75
8/8/2016,233.95,235.9,231.7,233.25
8/9/2016,234.25,238,232.65,235.15
8/10/2016,236.75,236.9,231.05,231.5
8/11/2016,231.5,231.6,226.1,227.15
8/12/2016,227,247.95,224.4,243.3
8/16/2016,245.25,247.9,242.65,246.75
8/17/2016,246.45,249.8,244.3,246.25
8/18/2016,246.9,250.4,246.55,248.4
8/19/2016,255,260,253.5,258.5
8/22/2016,259.8,260.4,254,254.8
8/23/2016,254.9,255.8,251,254.75
8/24/2016,254.95,256.2,253.5,254.4
8/25/2016,254.9,255.55,248.6,250.15
8/26/2016,250.3,250.7,245.85,246.6
8/29/2016,245.85,249.85,244.25,249.05
8/30/2016,250.15,252.9,249.8,252.25
8/31/2016,253.25,255.8,251.2,252.5
9/1/2016,251.95,254.85,251.15,252
9/2/2016,252,255.2,251.65,254.6
9/6/2016,257.2,261.5,256,260.1
9/7/2016,262.9,270.3,260.4,266.8
9/8/2016,268,271.6,266.9,268.35
9/9/2016,268.4,268.4,263.35,264.1
9/12/2016,257.5,258.75,251.8,252.75
9/14/2016,255,258,253,257.55
9/15/2016,258.35,258.35,254.2,256
9/16/2016,257.95,262,253.4,254.3
9/19/2016,256,258.3,255.2,255.65
9/20/2016,256.4,256.4,253.65,254.45
9/21/2016,254.5,256.25,250.65,251.15
9/22/2016,257.9,258.45,255.1,257.9
9/23/2016,258.8,258.8,253.8,254.55
9/26/2016,253.95,254.45,250.65,251.65
9/27/2016,253.15,253.9,248.3,249
9/28/2016,250,255.8,248.05,253.75
9/29/2016,255,256.75,243.5,247.25
9/30/2016,246.85,252.5,245.8,251.25
10/3/2016,253,256.65,252.65,255.3
10/4/2016,255.8,262,253.8,259.75
10/5/2016,262,264.9,259.55,260.85
10/6/2016,261.35,262,255.65,256.8
10/7/2016,257.25,259.9,255.25,258.7
10/10/2016,259.35,260.3,256.05,256.6
10/13/2016,254.95,255.35,245.85,249.65
10/14/2016,251,253.55,249.1,252.1
10/17/2016,253.75,256.45,252,253.2
10/18/2016,254.9,257.7,253.8,256.9
10/19/2016,258,258,254.85,255.4
10/20/2016,255.7,260.9,255.3,260.2
10/21/2016,259.75,259.75,256.1,258.5
10/24/2016,259.3,264.9,259.3,262.95
10/25/2016,264,264.55,260.75,261.45
10/26/2016,260.4,264.85,256.8,258.75
10/27/2016,258,258.1,254.3,255.4
10/28/2016,255.9,258.8,254,258
11/1/2016,257,260.9,256.5,258.95
11/2/2016,254.1,256,250.55,251.05
11/3/2016,251.15,252.8,244.85,245.65
11/4/2016,246.25,247.4,240.3,242.85
11/7/2016,248,253.9,245.5,252.7
11/8/2016,253.7,254.1,248.65,252.65
11/9/2016,235,261.05,235,260
11/10/2016,267,284.2,265.25,281.3
11/11/2016,278.75,288.8,270.5,273
11/15/2016,275.15,283.45,270.7,278.2
11/16/2016,284,284.8,276.15,277.2
11/17/2016,278,282.2,275.6,277.45
11/18/2016,278.15,280,274.85,275.8
11/21/2016,277.15,277.6,255.85,257.35
11/22/2016,260.8,262.65,251.15,257.35
11/23/2016,259.8,260.35,254.75,258.65
11/24/2016,257.8,263,254.55,261.75
11/25/2016,263.5,264.5,258.35,260.95
11/28/2016,253.45,257.75,248,253.55
11/29/2016,254.25,256.5,252,252.7
11/30/2016,254,260.15,252.7,258.35
12/1/2016,259.65,261,254.65,255.65
12/2/2016,253.95,261.4,253,254.1
12/5/2016,254.4,257.8,253.2,256.9
12/6/2016,258.5,260.15,256.35,259.1
12/7/2016,260.35,262.75,251.65,255.6
12/8/2016,258.45,260.5,258.05,259.9
12/9/2016,260.8,267.2,258.8,266.65
12/12/2016,268.9,269.35,262.3,263.65
12/13/2016,264.9,266.75,261.55,266.15
12/14/2016,266,266.25,262.3,262.9
12/15/2016,259.9,267.5,259,265.4
12/16/2016,266.35,266.35,263.05,264.75
12/19/2016,263.35,264.5,260.85,261.35
12/20/2016,261.85,262.9,253.25,254.55
12/21/2016,256.1,258,254.1,255.35
12/22/2016,254.25,254.25,248.35,249.8
12/23/2016,249.75,251.8,247.8,249.15
12/26/2016,248,248.3,243.6,244.2
12/27/2016,244.6,249.95,243.1,248.75
12/28/2016,249.25,252.5,247.15,247.75
12/29/2016,247.65,248.85,245.5,247.65
12/30/2016,247.75,252.3,247.25,250.2
1/2/2017,252.5,253.65,242.6,243.6
1/3/2017,244,246.4,241.1,244.9
1/4/2017,245.8,246.4,242.2,242.9
1/5/2017,245,245.9,243.7,245.35
1/6/2017,246,249,245.5,245.9
1/9/2017,246.4,248.35,246,247.05
1/10/2017,247.7,249,246.4,248.3
1/11/2017,249.65,253.2,249,252.15
1/12/2017,252.9,254.45,250.55,251.25
1/13/2017,252,252.6,249.1,250.9
1/16/2017,251.05,256.4,250.7,255.75
1/17/2017,257.45,258.65,254.4,256
1/18/2017,257.1,259.3,256.6,258.35
1/19/2017,257.2,262,256.5,258.4
1/20/2017,258.5,260.5,250.3,251.05
1/23/2017,251,255.2,250.1,254.15
1/24/2017,255.1,257,254,254.9
1/25/2017,255.55,261,254.2,259.2
1/27/2017,260.3,268.2,259.5,266.45
1/30/2017,265.85,267.9,263.4,263.95
1/31/2017,261.15,263.85,259.65,260.35
2/1/2017,262,271.9,261.6,270.7
