,Open,High,Low,Close,Candlestick,Date
946,321.5,328.6,321.11,327.26,Undefined,11/3/2010
947,329.8,344.9,328.61,343.35,Undefined,11/4/2010
948,350.5,351.5,341.33,342.52,Undefined,11/8/2010
949,333,334.8,326.11,327.26,Undefined,11/9/2010
950,327.1,329.19,320.9,321.46,Undefined,11/10/2010
951,322.2,325.4,316.61,317.6,Undefined,11/11/2010
952,317.02,317.5,300.2,302.68,Undefined,11/12/2010
953,303.2,317.47,301,316.35,Undefined,11/15/2010
954,317.19,318.8,306.14,308.06,Undefined,11/16/2010
955,310.8,311.1,296.5,306.51,Undefined,11/18/2010
956,306.8,306.8,297.51,299.1,Undefined,11/19/2010
957,300.13,305,298.05,303.98,Undefined,11/22/2010
958,301.4,301.4,287.04,295.34,Undefined,11/23/2010
959,295.55,297.61,281.43,285.1,Undefined,11/24/2010
960,287.1,288.4,277.5,282.19,Undefined,11/25/2010
961,283.11,290.97,279.17,286.27,Spinning Top,11/26/2010
962,287.21,290.11,284.1,287.98,Doji,11/29/2010
963,287.24,299.99,285.52,299.22,Undefined,11/30/2010
964,299.9,312.35,297.51,310.02,Undefined,12/1/2010
965,312.36,317.36,308.7,309.92,Undefined,12/2/2010
966,309.3,310.5,304.8,307.08,Spinning Top,12/3/2010
967,307.97,309,293.5,295.23,Undefined,12/6/2010
968,295.3,295.5,285,286.45,Undefined,12/7/2010
969,285,286,279.2,280.5,Undefined,12/8/2010
970,281.5,281.7,266.65,268.69,Undefined,12/9/2010
971,268.4,274.45,265.55,273.24,Undefined,12/10/2010
972,274.55,278,269.5,274.48,Doji,12/13/2010
973,274.92,280.5,274.05,279.27,Undefined,12/14/2010
974,278.3,278.3,267,269.8,Undefined,12/15/2010
975,270.9,277.9,267.74,276.3,Undefined,12/16/2010
976,275,275,269,270.05,Marubozu,12/20/2010
977,270.92,276.5,270.92,274.38,Undefined,12/21/2010
978,274.8,278.8,273,274.49,Doji,12/22/2010
979,275.5,276.79,273.51,274.63,Spinning Top,12/23/2010
980,274.6,276.9,273,275.54,Spinning Top,12/24/2010
981,276.45,277.14,274.56,275.12,Spinning Top,12/27/2010
982,276.5,276.5,272.5,272.85,Marubozu,12/28/2010
983,273.5,276.32,273.13,275.52,Spinning Top,12/29/2010
984,275.1,278.05,274.18,274.96,Doji,12/30/2010
985,275.4,282.74,275.3,281.19,Undefined,12/31/2010
986,283.27,285.2,281.52,282.21,Gravestone Doji,1/3/2011
987,283.44,283.44,272.71,273.56,Undefined,1/4/2011
988,273.5,273.64,268.2,269.32,Marubozu,1/5/2011
989,271.4,271.4,261.31,262.24,Undefined,1/6/2011
990,261.79,264.2,256.71,260.1,Spinning Top,1/7/2011
991,259.98,263.4,253.6,254.71,Undefined,1/10/2011
992,254.63,262.86,253.5,261.29,Undefined,1/11/2011
993,262.8,268.9,256.97,266.97,Undefined,1/12/2011
994,267.4,267.4,255.49,256.07,Marubozu,1/13/2011
995,256.67,258.8,249.14,250.08,Undefined,1/14/2011
996,250.4,253.5,249,251.62,Spinning Top,1/17/2011
997,252,256.2,252,255.46,Undefined,1/18/2011
998,256.19,256.58,248.73,250.18,Undefined,1/19/2011
999,249.1,254.5,246.31,253.51,Undefined,1/20/2011
1000,252.89,260.7,252.2,259.69,Undefined,1/21/2011
1001,264,270.74,263.6,269.51,Undefined,1/24/2011
1002,270.9,273.74,266.8,267.8,Undefined,1/25/2011
1003,268.9,271.2,264.25,265.35,Undefined,1/27/2011
1004,264.97,267.46,259.05,262.02,Undefined,1/28/2011
1005,258,266.5,257.1,264.24,Undefined,1/31/2011
1006,265.26,266,258.52,259.4,Undefined,2/1/2011
1007,262.47,263.36,256,257.38,Marubozu,2/2/2011
1008,257.5,265.9,256.12,265.17,Undefined,2/3/2011
1009,264.8,269.5,263,264.58,Doji,2/4/2011
1010,265.97,268.78,263.45,266.35,Doji,2/7/2011
1011,266.4,268.5,262.4,263.82,Spinning Top,2/8/2011
1012,263.5,263.5,256.5,258.1,Marubozu,2/9/2011
1013,257.81,258.5,247.63,249.41,Undefined,2/10/2011
1014,249.8,260.2,248.51,259.26,Undefined,2/11/2011
1015,261,270.69,261,269.82,Undefined,2/14/2011
1016,271,276.1,267.01,273.68,Undefined,2/15/2011
1017,273.23,277.3,272.37,275.11,Spinning Top,2/16/2011
1018,275.2,278.8,274,278.05,Undefined,2/17/2011
1019,278.26,281.48,273.96,276.11,Spinning Top,2/18/2011
1020,276.14,279.9,274.45,279.18,Undefined,2/21/2011
1021,277.4,277.7,271.4,272.73,Marubozu,2/22/2011
1022,271,272.09,260.94,261.77,Undefined,2/23/2011
1023,262.44,264,251.23,252.87,Undefined,2/24/2011
1024,255,261.98,253.38,258.27,Undefined,2/25/2011
1025,259,266.21,258.36,263.05,Undefined,2/28/2011
1026,265.7,271.8,264.74,270.54,Undefined,3/1/2011
1027,269,271.92,265.56,268.25,Doji,3/3/2011
1028,270.8,272.8,269.3,270.46,Doji,3/4/2011
1029,268.44,268.44,261.1,262.42,Undefined,3/7/2011
1030,262.8,265.49,262.02,264.23,Doji,3/8/2011
1031,265.97,266.5,261.72,262.73,Marubozu,3/9/2011
1032,261.52,261.52,257.5,258.98,Doji,3/10/2011
1033,257.79,259.5,255.4,256.52,Doji,3/11/2011
1034,257.25,260.9,256.58,260.2,Doji,3/14/2011
1035,256,258.45,252.04,256.25,Doji,3/15/2011
1036,257.63,265.86,257.63,264.39,Undefined,3/16/2011
1037,262.5,267,260.87,261.75,Spinning Top,3/17/2011
1038,263.6,264.2,258,259.02,Marubozu,3/18/2011
1039,260.84,261.45,256.86,258.26,Doji,3/21/2011
1040,259.54,263.21,259.5,262.05,Undefined,3/22/2011
1041,261.79,264.8,259.5,264.27,Undefined,3/23/2011
1042,264.8,266.57,263.21,265.08,Doji,3/24/2011
1043,266.8,271.9,264.8,271.08,Undefined,3/25/2011
1044,270.5,276.02,270.13,274.92,Undefined,3/28/2011
1045,274.18,279.3,274.11,276.79,Undefined,3/29/2011
1046,277.99,287.07,277.53,285.61,Undefined,3/30/2011
1047,287.97,288.85,275.8,276.53,Undefined,3/31/2011
1048,276.53,277.4,270.51,271.95,Marubozu,4/1/2011
1049,272.7,277.4,272.63,276.33,Undefined,4/4/2011
1050,278.45,280.37,274.2,279.63,Undefined,4/5/2011
1051,279.88,282.4,277.52,279.73,Doji,4/6/2011
1052,279.4,283.5,277.5,281.29,Spinning Top,4/7/2011
1053,280.5,282.49,276.17,277.83,Undefined,4/8/2011
1054,277.97,279.8,276.25,278.42,Dragonfly Doji,4/11/2011
1055,276.79,282.99,275.9,281.9,Undefined,4/13/2011
1056,281.8,284.9,279.5,280.82,Spinning Top,4/15/2011
1057,281.2,284.4,274.68,275.15,Undefined,4/18/2011
1058,275.5,276.86,271.51,273.33,Spinning Top,4/19/2011
1059,275.2,280.2,272.36,279.52,Undefined,4/20/2011
1060,282,287.5,280.92,286.11,Undefined,4/21/2011
1061,287.2,296.01,287.2,291.88,Undefined,4/25/2011
1062,292.45,294.96,288.54,293.38,Spinning Top,4/26/2011
1063,294,295.48,290.12,291.05,Undefined,4/27/2011
1064,292.9,293.21,284.51,285.58,Undefined,4/28/2011
1065,285.6,286.89,278.5,280.46,Undefined,4/29/2011
1066,281,281.9,268.2,269.27,Undefined,5/2/2011
1067,268.01,272.77,257.5,258.37,Undefined,5/3/2011
1068,259.19,264.39,256.25,261.58,Spinning Top,5/4/2011
1069,261.5,264.29,258.7,260.24,Spinning Top,5/5/2011
1070,260.3,266.35,260.3,264.99,Undefined,5/6/2011
1071,265.7,266.49,260.2,262.33,Undefined,5/9/2011
1072,262.06,263.9,260.9,262.7,Doji,5/10/2011
1073,263.74,268.87,261.2,267.5,Undefined,5/11/2011
1074,265.9,267.98,263.1,264.14,Doji,5/12/2011
1075,264.44,268,261.51,264.96,Doji,5/13/2011
1076,264,265.72,261.01,261.63,Undefined,5/16/2011
1077,262.31,262.68,240.1,241.47,Undefined,5/17/2011
1078,238,239.79,232.85,235.57,Undefined,5/18/2011
1079,236.44,237.87,231.26,232.23,Undefined,5/19/2011
1080,231.2,235.91,231.04,232.04,Doji,5/20/2011
1081,231.4,231.4,223.82,224.98,Undefined,5/23/2011
1082,225,226.79,221.6,222.21,Marubozu,5/24/2011
1083,221.8,222.98,216.5,217.79,Undefined,5/25/2011
1084,218.47,221.27,216.74,218.83,Doji,5/26/2011
1085,220.37,224.23,220.1,223.46,Undefined,5/27/2011
1086,224.19,225.4,221.5,223.73,Doji,5/30/2011
1087,225.2,230.42,224.81,229.79,Marubozu,5/31/2011
1088,230.88,233.7,230.1,232.92,Undefined,6/1/2011
1089,230.8,234.98,229.4,233.42,Undefined,6/2/2011
1090,233.47,235.6,230.1,231.25,Undefined,6/3/2011
1091,230.3,232.19,227.24,231.71,Spinning Top,6/6/2011
1092,231.34,233.67,230.51,232.01,Doji,6/7/2011
1093,231.4,232.3,228.61,229.49,Spinning Top,6/8/2011
1094,229.49,230.93,225.57,226.35,Undefined,6/9/2011
1095,226.98,227.49,222.53,224.29,Undefined,6/10/2011
1096,223.9,224.2,221,221.99,Undefined,6/13/2011
1097,223.1,224.65,222.07,223.02,Doji,6/14/2011
1098,223.35,223.57,217.57,218.25,Undefined,6/15/2011
1099,217.16,222.51,216.13,220.54,Undefined,6/16/2011
1100,222,222.13,218.88,221.31,Doji,6/17/2011
1101,222,222.18,212.01,218.02,Undefined,6/20/2011
1102,218.8,220.99,214.12,214.85,Undefined,6/21/2011
1103,216.18,216.46,212.32,214.05,Undefined,6/22/2011
1104,213.65,216.99,213.6,216.13,Undefined,6/23/2011
1105,217.7,229.81,217.36,228.61,Marubozu,6/24/2011
1106,227.5,232.98,226.2,232.6,Undefined,6/27/2011
1107,233.11,234.92,231.99,234.11,Undefined,6/28/2011
1108,235.2,238.64,234.51,237.96,Undefined,6/29/2011
1109,238.8,243.3,238.8,240.46,Undefined,6/30/2011
1110,241.85,242.95,238.4,242.03,Doji,7/1/2011
1111,244.54,244.9,242.2,243.61,Spinning Top,7/4/2011
1112,243.9,247.84,240.95,247.33,Undefined,7/5/2011
1113,247,247.73,243.65,244.38,Undefined,7/6/2011
1114,244.6,248.74,243.01,248.29,Undefined,7/7/2011
1115,248.13,251.5,245.79,247.85,Doji,7/8/2011
1116,246.98,246.98,242.1,243.51,Undefined,7/11/2011
1117,240.4,242.5,238.43,240.01,Doji,7/12/2011
1118,241.47,244.15,241.2,243.11,Spinning Top,7/13/2011
1119,242.3,248.93,241.3,246.71,Undefined,7/14/2011
1120,246.5,249.9,246.5,247.49,Doji,7/15/2011
1121,247.34,248.38,245.35,247.68,Doji,7/18/2011
1122,246.98,251.7,246.6,251.26,Marubozu,7/19/2011
1123,252.4,252.87,246.05,247.14,Marubozu,7/20/2011
1124,247.3,247.95,244.4,245.5,Doji,7/21/2011
1125,247,250.7,246.01,249.84,Undefined,7/22/2011
1126,249.25,252.5,247.23,251.27,Spinning Top,7/25/2011
1127,251.8,252.97,242.9,244.6,Undefined,7/26/2011
1128,244.39,244.48,238.05,240.49,Undefined,7/27/2011
1129,237.55,239.5,234.51,235.66,Undefined,7/28/2011
1130,235.8,237.6,233.47,234.48,Undefined,7/29/2011
1131,236.51,238.3,232.66,234.51,Undefined,8/1/2011
1132,233.64,233.85,226.85,227.71,Marubozu,8/2/2011
1133,225,228.77,224.85,227.87,Undefined,8/3/2011
1134,228.89,231,225.23,225.77,Undefined,8/4/2011
1135,220.5,224.4,218.05,223.49,Undefined,8/5/2011
1136,218.89,226.52,218,221.7,Undefined,8/8/2011
1137,216.5,228.9,215.75,222.22,Undefined,8/9/2011
1138,227.5,228.69,225.4,227.21,Doji,8/10/2011
1139,226.5,228.33,224.1,224.63,Undefined,8/11/2011
1140,227.79,227.8,215,219.7,Undefined,8/12/2011
1141,218,224.75,216.54,219.7,Undefined,8/16/2011
1142,220.5,223.34,216.32,217.02,Undefined,8/17/2011
1143,218.4,218.5,207.01,207.84,Undefined,8/18/2011
1144,205,210.9,202.63,203.75,Undefined,8/19/2011
1145,204.58,207.49,200.7,206.2,Undefined,8/22/2011
1146,207.87,208.2,203.71,206.37,Undefined,8/23/2011
1147,206.68,208.1,197.81,198.98,Undefined,8/24/2011
1148,200,200.95,195.15,195.98,Undefined,8/25/2011
1149,196.4,197.24,186.66,188.79,Undefined,8/26/2011
1150,192.5,195,191.16,193.86,Undefined,8/29/2011
1151,197.47,198.38,192.26,197.38,Doji,8/30/2011
1152,199.1,202.1,196.01,199.35,Doji,9/2/2011
1153,197.29,201.6,196.2,200.65,Marubozu,9/5/2011
1154,199.35,199.7,193.22,197.97,Undefined,9/6/2011
1155,198.34,204.26,198.32,202.77,Marubozu,9/7/2011
1156,203.67,204,201.11,202.38,Undefined,9/8/2011
1157,203,204.79,194,195.27,Undefined,9/9/2011
1158,193.1,193.1,185.54,186.34,Undefined,9/12/2011
1159,188,189.95,181.8,183.29,Undefined,9/13/2011
1160,183.8,185.36,180.85,182.68,Spinning Top,9/14/2011
1161,184.78,190.48,183,189.8,Undefined,9/15/2011
1162,191.35,195.9,188.01,194.56,Undefined,9/16/2011
1163,192.85,193.25,190.51,191.7,Gravestone Doji,9/19/2011
1164,191.6,199.99,190.2,199.07,Undefined,9/20/2011
1165,199.5,202.4,199.07,200.96,Marubozu,9/21/2011
1166,196.23,197.39,193,193.76,Undefined,9/22/2011
1167,191.1,198.19,189,195.02,Undefined,9/23/2011
1168,195.21,197.1,192.18,195.13,Doji,9/26/2011
1169,198.51,200.68,197.76,199.73,Undefined,9/27/2011
1170,201,201.27,196.1,196.93,Undefined,9/28/2011
1171,195.6,196.18,191.16,195.24,Doji,9/29/2011
1172,193.47,193.87,190.54,191.1,Gravestone Doji,9/30/2011
1173,188.21,188.5,185.1,186.16,Doji,10/3/2011
1174,185,187.28,175,178.72,Undefined,10/4/2011
1175,180.01,181.22,171,171.84,Undefined,10/5/2011
1176,176.3,177.79,174.26,175.23,Undefined,10/7/2011
1177,175.99,176.49,172.22,175.6,Dragonfly Doji,10/10/2011
1178,177.68,180.6,175.35,176.46,Undefined,10/11/2011
1179,178.02,188,175.73,187.21,Undefined,10/12/2011
1180,188.1,193.4,187.5,188.74,Gravestone Doji,10/13/2011
1181,187.1,190.65,186.93,188.52,Spinning Top,10/14/2011
1182,190.4,193.3,188.32,189.17,Doji,10/17/2011
1183,186.99,188.56,183.8,186.65,Doji,10/18/2011
1184,188.79,192.35,188.6,191.84,Marubozu,10/19/2011
1185,189.2,194,188.67,193.51,Marubozu,10/20/2011
1186,194.14,196.74,193.62,194.82,Undefined,10/21/2011
1187,197.5,198.9,188.57,190.88,Undefined,10/24/2011
1188,191.98,196,182.7,183.98,Undefined,10/25/2011
1189,192.5,192.91,189.02,190.98,Undefined,10/28/2011
1190,191.89,192.18,187.8,190.63,Undefined,10/31/2011
1191,189.25,192.1,188.6,190.14,Doji,11/1/2011
1192,188.7,192.48,188.5,190.94,Marubozu,11/2/2011
1193,190.5,194,190.35,193.48,Marubozu,11/3/2011
1194,196.45,198.09,195.3,196.62,Doji,11/4/2011
1195,197.7,200.4,196,199.73,Undefined,11/8/2011
1196,201.3,201.75,185.22,186.21,Undefined,11/9/2011
1197,186.18,186.49,178.13,179.84,Undefined,11/11/2011
1198,182.6,182.7,174.04,175.31,Undefined,11/14/2011
1199,174.5,176.37,171.83,172.96,Undefined,11/15/2011
1200,172.8,178,171.81,176.6,Undefined,11/16/2011
1201,176.37,179.88,174.65,175.74,Spinning Top,11/17/2011
1202,175.01,176.6,170.33,172.66,Undefined,11/18/2011
1203,172.3,172.45,165.46,167.22,Undefined,11/21/2011
1204,168.14,170.9,166.53,168.95,Spinning Top,11/22/2011
1205,167.4,167.4,162.73,165.52,Doji,11/23/2011
1206,165.6,166.84,162.9,165.39,Doji,11/24/2011
1207,164.9,169.9,163.5,169.06,Undefined,11/25/2011
1208,172.1,178.79,171.12,177.96,Undefined,11/28/2011
1209,178.8,179.7,174.71,176.12,Undefined,11/29/2011
1210,174.97,179.5,172.8,176.24,Spinning Top,11/30/2011
1211,181.6,185.27,181,182.41,Spinning Top,12/1/2011
1212,182.45,189.9,180.18,188.68,Undefined,12/2/2011
1213,188.47,191.7,187,191.1,Doji,12/5/2011
1214,191.47,195.99,191.4,194.54,Undefined,12/7/2011
1215,193,193.38,186,186.79,Undefined,12/8/2011
1216,183.02,188.49,182,186.55,Undefined,12/9/2011
1217,188.27,189.66,176.3,177.27,Undefined,12/12/2011
1218,175.8,180.79,174.66,178.79,Undefined,12/13/2011
1219,178.4,183.99,177.1,178.51,Doji,12/14/2011
1220,175.65,177.2,172.65,173.68,Undefined,12/15/2011
1221,175.2,178.23,166.51,167.91,Undefined,12/16/2011
1222,166.5,166.5,159.68,162.81,Undefined,12/19/2011
1223,163.2,164.9,157.11,157.85,Undefined,12/20/2011
1224,161.49,163.5,159.54,162.35,Doji,12/21/2011
1225,161,167.9,158.82,167.11,Undefined,12/22/2011
1226,167.5,169.18,163.8,164.74,Undefined,12/23/2011
1227,164.32,167.5,164.22,166.57,Undefined,12/26/2011
1228,166.5,166.9,163.34,164.37,Doji,12/27/2011
1229,162.91,163.5,160.25,161.02,Doji,12/28/2011
1230,160,163.7,159,162.88,Spinning Top,12/29/2011
1231,163.79,164.99,160.55,161.9,Doji,12/30/2011
1232,162.9,163.6,161.14,162.76,Doji,1/2/2012
1233,164.4,171,164.3,170.57,Marubozu,1/3/2012
1234,171.2,171.39,167.52,169.6,Doji,1/4/2012
1235,169.6,171.85,168.01,169.24,Doji,1/5/2012
1236,167.5,170.76,165.8,167.27,Doji,1/6/2012
1237,166.17,166.17,162.51,163.73,Undefined,1/9/2012
1238,164.98,170.88,164.9,170.26,Marubozu,1/10/2012
1239,170.6,173.37,169.33,172.7,Undefined,1/11/2012
1240,173.07,177.64,172.03,176.44,Undefined,1/12/2012
1241,177.68,179.99,177,177.61,Doji,1/13/2012
1242,175.62,183.49,174.84,181.64,Undefined,1/16/2012
1243,183.8,187.24,183.51,184.4,Doji,1/17/2012
1244,185,187.1,182,186.54,Doji,1/18/2012
1245,188,191.24,187.51,188.43,Spinning Top,1/19/2012
1246,189.8,194.4,189.51,193.29,Marubozu,1/20/2012
1247,193.19,196.71,192.1,194.05,Undefined,1/23/2012
1248,193.2,205.8,192.67,204.08,Undefined,1/24/2012
1249,205.52,208.6,203.99,205.8,Doji,1/25/2012
1250,206.44,207,201.79,204.06,Doji,1/27/2012
1251,201.5,205.88,197.01,198.52,Undefined,1/30/2012
1252,201.99,207.3,201.2,206.16,Undefined,1/31/2012
1253,205.1,208.84,204.25,207.76,Undefined,2/1/2012
1254,209.5,211.34,198.23,207.26,Undefined,2/2/2012
1255,207,211.76,203.65,210.32,Undefined,2/3/2012
1256,213.2,218.74,213.2,216.26,Undefined,2/6/2012
1257,218.19,218.83,214.54,215.31,Undefined,2/7/2012
1258,216.15,218.8,214.52,217.77,Doji,2/8/2012
1259,216.43,219.2,215.76,218.4,Doji,2/9/2012
1260,218.8,220.9,215.01,217.19,Undefined,2/10/2012
1261,217.4,218.05,209.6,212.93,Undefined,2/13/2012
1262,212.85,221.79,212.85,220.01,Undefined,2/14/2012
1263,222.7,225.76,222.25,225.07,Doji,2/15/2012
1264,224.23,237.74,222.91,235.04,Undefined,2/16/2012
1265,237.7,247.15,237.7,241.71,Undefined,2/17/2012
1266,242,247.5,241.5,245.24,Undefined,2/21/2012
1267,245.6,246.91,223.69,225.5,Undefined,2/22/2012
1268,225.43,232.31,224.7,226.05,Gravestone Doji,2/23/2012
1269,228,230.3,219.5,220.56,Undefined,2/24/2012
1270,221.49,222,211.11,212.29,Undefined,2/27/2012
1271,213.9,225.5,213.07,223.13,Undefined,2/28/2012
1272,226.5,228.7,222.3,224.76,Undefined,2/29/2012
1273,223.38,223.77,218.65,221.88,Undefined,3/1/2012
1274,222.64,228.2,218.6,224.67,Spinning Top,3/2/2012
1275,223.47,223.47,216.47,217.6,Undefined,3/5/2012
1276,215.1,226.3,211.49,214.79,Doji,3/6/2012
1277,213.5,216.38,210.6,214.15,Doji,3/7/2012
1278,219,224.3,218.81,222.64,Marubozu,3/9/2012
1279,230.54,232.46,228.1,231.08,Spinning Top,3/12/2012
1280,234.13,235,231.65,232.75,Undefined,3/13/2012
1281,237.04,237.44,233.22,235.48,Undefined,3/14/2012
1282,235.8,236.8,228.6,229.93,Undefined,3/15/2012
1283,230,235.49,221.5,222.79,Undefined,3/16/2012
1284,223,223.7,215,215.76,Marubozu,3/19/2012
1285,216,220.29,213.81,218.74,Undefined,3/20/2012
1286,218.39,223.9,217.63,223.29,Undefined,3/21/2012
1287,222.7,225.56,215.01,216.06,Marubozu,3/22/2012
1288,217.6,220.48,212.72,216.68,Spinning Top,3/23/2012
1289,215.87,215.9,211,211.74,Undefined,3/26/2012
1290,215.5,217.19,209.77,212.91,Undefined,3/27/2012
1291,212,212.14,206.35,207.93,Undefined,3/28/2012
1292,205,207.99,204.71,206.13,Undefined,3/29/2012
1293,206.77,210.99,206.77,209.63,Undefined,3/30/2012
1294,210,213.9,210,213.04,Undefined,4/2/2012
1295,214.2,218.32,214.19,217.26,Undefined,4/3/2012
1296,215,217.9,213.66,216.26,Doji,4/4/2012
1297,214.8,214.89,209.01,210.04,Undefined,4/9/2012
1298,211,215.7,209.51,215.12,Undefined,4/10/2012
1299,212.51,217.95,211.71,215.85,Undefined,4/11/2012
1300,217.51,223.4,217.51,222.76,Undefined,4/12/2012
1301,225,228.36,219.53,221.23,Undefined,4/13/2012
1302,221.2,227.29,220.1,226.51,Undefined,4/16/2012
1303,229.7,234.97,222.11,230.43,Spinning Top,4/17/2012
1304,232.3,233.98,227.52,229.18,Undefined,4/18/2012
1305,229.7,229.88,225.41,226.9,Undefined,4/19/2012
1306,226.5,228.74,223.82,226.04,Doji,4/20/2012
1307,226.5,227.95,218.2,219.32,Undefined,4/23/2012
1308,219.51,221.56,217.51,219.07,Doji,4/24/2012
1309,218.92,220.7,213.07,217.18,Spinning Top,4/25/2012
1310,218.8,218.8,213.7,216.24,Undefined,4/26/2012
1311,215.2,216.87,210.1,212.55,Undefined,4/27/2012
1312,213.1,216.99,212.7,213.81,Gravestone Doji,4/30/2012
1313,214.5,216.89,212.54,214.06,Doji,5/2/2012
1314,212.1,212.78,207.55,208.41,Undefined,5/3/2012
1315,206.73,206.9,198.6,199.63,Undefined,5/4/2012
1316,194.6,204,187.6,202.82,Undefined,5/7/2012
1317,203.6,204.89,192.29,195.54,Undefined,5/8/2012
1318,193.6,195.5,187.6,188.31,Undefined,5/9/2012
1319,189,193.27,183.23,184.32,Undefined,5/10/2012
1320,183.9,188.48,182.1,185.36,Spinning Top,5/11/2012
1321,186.1,189.56,181.35,183.98,Spinning Top,5/14/2012
1322,182.6,187.17,182.5,186.04,Undefined,5/15/2012
1323,183.4,184.48,180.23,182.77,Dragonfly Doji,5/16/2012
1324,183.52,186.2,182.26,184.84,Doji,5/17/2012
1325,182.01,195.7,182.01,194.05,Undefined,5/18/2012
1326,196,203,196,200.95,Marubozu,5/21/2012
1327,203.5,204,193.11,193.88,Marubozu,5/22/2012
1328,193.32,197.39,192.05,195.5,Undefined,5/23/2012
1329,195.8,197.4,192.54,196.62,Doji,5/24/2012
1330,196.24,201.8,195.43,200.69,Marubozu,5/25/2012
1331,201.9,210.7,201.7,210.13,Marubozu,5/28/2012
1332,211.5,214.99,210.47,212.01,Doji,5/29/2012
1333,210.15,211.8,208.2,209.82,Doji,5/30/2012
1334,208,208.9,203.75,205.6,Spinning Top,5/31/2012
1335,205.99,208.05,201.7,202.82,Undefined,6/1/2012
1336,199.22,205.4,197.4,204.59,Undefined,6/4/2012
1337,206.4,211,206.1,208.27,Spinning Top,6/5/2012
1338,210,216.8,209.6,215.82,Undefined,6/6/2012
1339,218.3,218.9,215.65,216.79,Undefined,6/7/2012
1340,215.15,219.16,213.15,217.95,Undefined,6/8/2012
1341,220,221.79,215.55,216.48,Undefined,6/11/2012
1342,215.5,221.18,213.26,220.62,Undefined,6/12/2012
1343,221,224.4,218.6,222.6,Spinning Top,6/13/2012
1344,221.2,221.87,214.41,215.02,Undefined,6/14/2012
1345,216.85,218.99,214.7,218.31,Doji,6/15/2012
1346,221.6,223.19,208.16,208.79,Undefined,6/18/2012
1347,208.79,211.63,205.6,210.07,Spinning Top,6/19/2012
1348,211.37,212.69,209.66,211.71,Doji,6/20/2012
1349,210.02,218.5,208.5,217.84,Undefined,6/21/2012
1350,214.7,218.45,212.85,215.78,Spinning Top,6/22/2012
1351,216.11,220,210.16,211.5,Undefined,6/25/2012
1352,211.3,213.18,209.61,211.31,Doji,6/26/2012
1353,212.81,213.84,210.33,211.34,Undefined,6/27/2012
1354,211.8,212.45,207.4,209.83,Undefined,6/28/2012
1355,213,217,212.7,215.9,Undefined,6/29/2012
1356,216.98,219.73,216,218.2,Doji,7/2/2012
1357,219.5,220.4,217.71,218.74,Doji,7/3/2012
1358,219.01,222.99,219.01,222.48,Marubozu,7/4/2012
1359,221.99,223.96,221.21,223.35,Doji,7/5/2012
1360,223.57,223.57,220.57,222.26,Undefined,7/6/2012
1361,219.8,221.9,219.26,220.95,Doji,7/9/2012
1362,221.38,223.48,221.2,222.9,Doji,7/10/2012
1363,221.5,225.26,221.01,221.87,Spinning Top,7/11/2012
1364,219.49,223.88,219.4,222.12,Marubozu,7/12/2012
1365,222.19,223.35,217.12,217.85,Undefined,7/13/2012
1366,218.5,221.59,217.82,219.95,Doji,7/16/2012
1367,221.5,222.34,218.21,219.91,Doji,7/17/2012
1368,219.5,220.26,216.23,218.55,Spinning Top,7/18/2012
1369,221.41,221.73,215.4,215.81,Undefined,7/19/2012
1370,215.1,217.35,212.71,213.2,Undefined,7/20/2012
1371,211.2,212.38,208.68,209.32,Undefined,7/23/2012
1372,209.5,211.48,208.04,209.5,Doji,7/24/2012
1373,208.63,209.48,206.1,207.04,Undefined,7/25/2012
1374,207.5,208.38,200.9,201.74,Undefined,7/26/2012
1375,205.1,206.73,193.15,194.1,Undefined,7/27/2012
1376,195.13,204,194.1,203.18,Undefined,7/30/2012
1377,203.8,204.49,196.82,200.51,Undefined,7/31/2012
1378,201,204.48,200.52,203.34,Undefined,8/1/2012
1379,203,203.01,199.76,201.13,Doji,8/2/2012
1380,199.1,201.44,197.5,200.54,Undefined,8/3/2012
1381,203.48,203.71,201.08,201.82,Undefined,8/6/2012
1382,202.12,207.19,201.13,206.13,Undefined,8/7/2012
1383,207.3,208.9,205.32,206.08,Spinning Top,8/8/2012
1384,206.73,208.05,196.34,196.88,Undefined,8/9/2012
1385,196.3,199.4,187.6,188.77,Undefined,8/10/2012
1386,189.2,191.1,185.85,190.65,Spinning Top,8/13/2012
1387,191.1,192.99,189.8,191.04,Doji,8/14/2012
1388,191.8,192.38,189,189.45,Undefined,8/16/2012
1389,189.5,191.72,188.24,189.71,Doji,8/17/2012
1390,190.28,191.79,188.91,191.51,Doji,8/21/2012
1391,190,193.3,189.7,191.21,Doji,8/22/2012
1392,191.4,192.99,190.01,191.18,Doji,8/23/2012
1393,190,190.4,188.35,189.38,Spinning Top,8/24/2012
1394,189.02,189.94,183.82,184.45,Undefined,8/27/2012
1395,184.23,185.95,183.02,184.42,Doji,8/28/2012
1396,184.9,185.68,182.45,182.99,Doji,8/29/2012
1397,182.2,184.7,181.51,183.97,Undefined,8/30/2012
1398,183.9,186.49,182.87,183.74,Doji,8/31/2012
1399,185,186.5,184.25,185.07,Doji,9/3/2012
1400,186,188.18,185.1,187.5,Undefined,9/4/2012
1401,186.01,186.7,182.71,183.02,Doji,9/5/2012
1402,182.7,186.49,182.7,185.4,Undefined,9/6/2012
1403,188.8,190.2,188.26,189.21,Spinning Top,9/7/2012
